1,not used yet.
2,not used yet.
3,not used yet.
4,not used yet.
5,not used yet.
6,not used yet.
7,not used yet.
20,"{0:relation} de {1:name} morreu quando {1:pron} tinha {1:age} ano(s) de idade. Naquele dia, {1:pron} estava em casa, esperando a volta do(a) {0:relation} d{1:pronp}."
21,"{0:relation} de {1:name} morreu. Naquele dia, {1:pron} só sentiu dor, dormiu o dia todo."
22,"{0:relation} de {1:name} morreu quando {1:pron} tinha {1:age} ano(s) de idade. Naquele dia, {1:pron} não soube de nada, brincou fora de casa."
23,"{0:relation} de {1:name} morreu. Naquele dia, {1:pron} só sentiu dor."
24,{1:name} ouviu a notícia de que {0:relation} morreu. {1:pron} não soube o que fazer por um tempo.
25,"{1:name} ouviu a notícia de que {0:relation} morreu, mas não soube o que aquilo significava."
26,"{1:name} ouviu a notícia de que {0:relation} morreu. {1:pron} chorou, não sabia se poderia ser feliz."
27,{0:relation} de {1:name} morreu.
100,"{1:fullname} não faz ideia de onde veio, só sabe que {1:pron} tem {1:age} ano(s) de idade."
101,"{1:fullname} nasceu, {1:son} de {1:mother} e {1:father}."
102,{1:name} casou-se com {2:fullname}.
103,{1:name} teve um bebê chamado {2:name}.
104,{1:name} morreu aos {1:age} ano(s) de idade.
120,"{1:fullname} nasceu em uma família rica, {0:relationr} de {1:mother} e {1:father}."
121,"{1:fullname} nasceu em uma família pobre, {0:relationr} de {1:mother} e {1:father}."
122,"{1:fullname} nasceu em uma família comum, {0:relationr} de {1:mother} e {1:father}."
123,"{1:fullname} nasceu, {0:relationr} de {1:mother}."
124,"{1:fullname} nasceu, {0:relationr} de {1:mother}, nunca descobriu a identidade de seu pai."
150,"{1:name} estava em alto mar e sobreviveu ao Apocalipse, mas perdeu toda sua riqueza."
151,{1:name} estava na montanha de uma ilha quando o Apocalipse ocorreu.
152,{1:name} comprou um navio durante o Apocalipse e sobreviveu. Mas seu navio foi saqueado por corsários.
153,{1:name} ficou num bunker para sobreviver ao Apocalipse. Mas o bunker foi rapidamente destruído por mutantes.
154,{1:name} teve sorte de sobreviver ainda criança.
155,{1:name} teve sorte de sobreviver ainda criança.
156,{1:name} recebeu ajuda do seguidor e sobreviveu.
157,{1:name} recebeu ajuda de terceiros e sobreviveu.
158,{1:name} teve sorte de sobreviver.
159,{1:name} sobreviveu usando sua sabedoria.
170,{1:name} era velho demais e não sobreviveu a ele.
171,{1:name} era velho demais e foi deixado por sua família no Apocalipse.
172,{1:name} estava navegando mas morreu na tempestade quando o Apocalipse veio.
173,{1:name} não teve tempo suficiente para escapar e morreu.
200,"{1:name} sofreu bullying de outras crianças, mas não foi nada tão grave. {1:pron} lembrou-se daqueles nomes para sempre: {2:fullname} e {3:fullname}."
201,"{1:name} sofreu bullying de outras crianças, sofreu muito. {1:pron} as odiava com todas as forças: {2:fullname} e {3:fullname}."
202,"{1:name} sofreu bullying de outras crianças, mas não foi nada tão grave. Agora {1:pron} não se lembra mais."
203,"{1:name} sofreu bullying de outras crianças, sofreu muito. Mas {1:pron} superou."
204,"{1:name} fez bullying com uma criança, chamada {3:name}. Sua infância não foi das melhores."
205,"{1:name} fez bullying com uma criança, cujo nome fora esquecido muito tempo atrás. {1:pron} não vê aquela criança desde então."
206,"{1:name} fez bullying com uma criança, revelou que {1:pron} quis."
207,"{1:name} fez bullying com uma criança, pretendia matar {3:prono}, mas não conseguiu."
208,"{1:name} era de um grupinho de crianças, e fez coisas que {1:pron} não queria."
209,{1:name} esqueceu detalhes do que {1:pron} e {2:name} fizeram com {3:name}.
210,"{1:name} ajudou a fazer bullying com outra criança, e gostou muito."
211,"{1:name} ajudou a fazer bullying com outra criança. {2:pron} tentou se desculpar com {3:name} várias vezes, mas não conseguiu."
300,"{1:name} ouviu algo estranho, mas não deu muita atenção."
301,"{1:name} viu algo estranho durante um piquenique, mas não sabia o que era."
302,{1:name} sonhou com um meio-humano meio-peixe e ficou com medo.
303,{1:name} comeu um peixe desconhecido e sentiu como se algo estivesse crescendo dentro de si.
304,"{1:name} viu uma figura esguia no lago e pensou que fosse Kappa, mas ninguém acreditou."
305,{1:name} viu algo estranho quando estava na pré-escola e sonhou muito com isso depois.
306,"{1:name} viu uma sereia quando criança, achou engraçado, e esqueceu."
307,"{1:name} viu algo estranho, sentiu como se estivesse chamando por ele(a)."
308,{1:name} ouviu um canto doce enquanto pescava e desmaiou durante o dia todo.
309,{1:name} encontrou uma sereia enquanto viajava pelo pântano e isso virou uma história para as crianças dormirem.
310,"{1:name} ouviu uma voz estranha enquanto viajava no mar. Contou sobre isso aos seus amigos, mas ninguém deu ouvidos."
311,{1:name} viu os velhos deuses novamente e pensou ter descoberto o propósito da vida.
312,{1:name} viu um semideus no mar e estava pronto(a) para dedicar sua vida a ele.
313,"{1:name} tinha dinheiro, ouviu que seu homem pegou uma sereia, mas ela escapou antes que pudesse ver."
400,{1:name} arranjou um emprego comum. Só por diversão.
401,{1:name} arranjou um emprego comum. Não tinha sonhos.
402,{1:name} arranjou um emprego comum. Dinheiro lhe era mais importante do que qualquer coisa.
403,{1:name} arranjou um emprego comum. {1:pron} queria ter uma vida melhor.
404,"{1:name} recebeu uma boa educação, o que ajudou a se tornar engenheiro."
405,"{1:name} recebeu uma boa educação, o que ajudou a se tornar professor de Geografia."
406,"{1:name} queria um mundo mais justo, portanto se tornou soldado."
407,"{1:name} queria um mundo mais justo, portanto se tornou policial."
408,"{1:name} se cansou de vender sabão, então decidiu entrar para um clube de luta e virar lutador."
409,"{1:name} era pão-duro, então virou corretor de ações."
410,"{1:name} sabe fazer discursos, então entrou para a política."
411,"{1:name} sabe atuar, então passou a apresentar programas de sobrevivência profissionalmente."
412,"{1:name} tem talento para a natação, então se tornou nadador."
413,{1:name} escolheu se prostituir.
414,{1:name} escolheu se tornar catador de material reciclável.
415,"{1:name} se dava bem cuidando de pessoas, por isso seguiu o caminho da enfermagem."
