1,{1:Show} a avoué que {2:Show} et {0:ShowList_i_r_we_they} ont cessé d'être ennemis
2,{2:ShowS} a abattu {1:ShowP} et s'attend à avoir une amende
3,{1:Show} n'était pas assez gonfler pour convaincre {2:Show} qu'ils devraient se décider
4,{1:Show} fait la paix avec {2:Show} en lui laissant exprimer son point de vue
5,{0:ShowList_i_r_and} ont arrêté d'être ennemis et se sont demandés pourquoi pesonne ne voulait se battre contre eux
6,{2:ShowS} s'est moqué de {1:ShowO} pour avoir pensé qu'il serait facile de tout avouer
7,{0:ShowCKB}s brought {0:ShowList_i_r_andp} back together
8,il s'est avéré que {0:ShowCKB} n'étaient pas suffisant pour {0:ShowList_i_r_andp} remettre ensemble
9,{2:ShowS} était assez agréable pour arrêter d'être ennemis avec {1:ShowO}
10,{1:Show} a modifié son attirance actuelle par une déclaration d'amour à {2:Show}
11,{1:Show} a fièrement réglé ses problèmes avec {2:Show}
12,{2:ShowS} a réouvert d'anciennes plaies lorsque {1:ShowS} a tenté de se réconcilier avec {2:ShowPron_him_her}
13,{2:ShowS} était trop rancunier pour régler son problème avec {1:ShowO}
14,{0:ShowList_i_r_and} a obtenu gain de cause de leur dispute et vont devenir un couple heureux
15,{0:ShowList_i_r_and} ont continué à se battre les uns avec les autres
16,{1:Show} a réglé intelligemment son problème avec {2:Show}
21,{1:Show} a essayé d'aider {2:Show} contre {3:Show} mais {2:ShowPron_he_she} a changé de côté
24,{2:ShowS} n'a ressenti aucun remord pour son comportement inadapté envers {1:ShowO}
25,{2:ShowS} s'excuse d'avoir été un mauvais ami pour {1:ShowO}
26,{2:ShowS} a aidé {1:ShowO} à prendre une décision concernant {3:Show}
29,{2:ShowS} a présenté des excuses pour éviter d'aider {1:ShowO}
30,{1:Show} a tenté de rallier {2:Show} pour l'aider mais {2:ShowPron_he_she} a dit que le vieux {2:Show} était mort
31,{2:ShowS} a aidé {1:ShowO} avec ce problème embarassant
33,{2:ShowS} a résisté à {1:ShowP} concernant des demandes menacantes
39,{2:ShowS} a dit à {1:ShowO} qu' {2:ShowPron_he_she} ne supporterait en aucun cas sa relation néfaste avec {3:Show}
41,{2:ShowS} était indifférent pour faire quelque faveur à {1:ShowS}
42,{2:ShowS} était un ami dans le besoin
43,{2:ShowS} a laissé {1:ShowO} sombrer dans ses besoins
44,{2:ShowS} a prêté à {1:ShowO} {2:ShowPron_his_her} {0:ShowCKB}
45,{2:ShowS} a refusé de prêter à {1:ShowO} {2:ShowPron_his_her} {0:ShowCKB}
46,{2:ShowS} a aidé son amour
49,{1:Show} a tenté de poignarder dans le dos {2:Show} pour quitter la relation
50,{1:Show} a détruit son amitié avec {2:Show}
51,{1:Show} a tenté de poignarder {2:Show} dans le dos mais {2:ShowS} ne s'en ai pas inquiété
52,{1:Show} a tenté de ruiner la vie sociale de {2:ShowP}
55,"{1:Show} a avoué quelque chose au rencard à {2:ShowP} , mais {2:ShowS} l'a laissé partir"
56,{1:Show} a laissé passé ce secret et a poignardé dans le dos {1:ShowPron_his_her} {2:ShowGender_boyfriend_girlfriend}
58,{1:Show} a renversé {2:ShowP} en secret et a totalement ruiné sa réputation
59,{2:Show} a ri quand {1:ShowS} l'a menacé de {2:ShowPron_him_her} poignarder
60,{1:Show} a poignardé {2:Show} dans le dos
61,{2:Show} s'est excusé pour la chose qu' {2:ShowPron_he_she} a fait à {1:Show}
63,{1:Show} a tenté de persuader {2:ShowP} de couper ses cheveux mais {2:ShowPron_he_she} {2:ShowPron_was_were} totalement à l'aise avec cela
65,{0:ShowList_i_r_and} ont eu un combat étonnant
66,{1:Show} a continué à élever cette chose que {2:ShowS} avait
67,{2:Show} a continué à aider {1:ShowS}
68,{0:ShowList_i_r_and} étaient vraiment sur les nerfs l'un et l'autre
69,{0:ShowList_i_r_and} se chamaillaient comme un vieux couple marié
71,{1:Show} a accusé {2:Show} d'avoir des sentiments romantiques
72,{3:Show} est devenu {0:ShowList_i_r_andp} ami
73,{0:ShowList_i_r_and} got into some snide bickering action
74,{1:Show} s'est chamaillé avec {2:Show} mais ca c'est transformé en compliment
75,{1:Show} s'est chamaillé avec {2:Show} à cause de son attitude collante
76,{1:Show} s'est chamaillé avec {2:Show}
77,{1:Show} s'est chamaillé avec {2:ShowP} à cause de son style
78,{1:Show} a averti {2:Show} de rester loin de {3:Show}
79,{1:Show} s'est chamaillé avec {2:Show} mais lui a ensuite donné un compliment
80,{1:Show} a essayé d'être une garce mais {2:ShowS} l'a tout de suite arrêter
84,{1:Show} s'est chamaillé à propos du fait que {2:ShowS} était ami avec {3:Show}
87,{1:Show} a essayé de faire échoucher les plans de {2:Show}
88,{1:Show} a fait échoué ses plans avec {2:Show}
89,{1:Show} a fait échoué les plans avec {2:Show}
90,{1:Show} a totalemnt échoué ses plans avec {2:Show}
91,{1:Show} tried to flake out on {2:Show}
92,{2:Show} a pensé que {1:Show} rigolait de ses échecs romantiques
93,{1:Show} {1:ShowPron_was_were} trop agréable pour échouer ses plans avec {2:Show}
94,{1:Show} blew off plans with {2:Show} pour être avec {3:Show}
95,{1:Show} blew off plans with {2:Show} even though {0:ShowList_i_r_we_they} were dating
97,{1:Show} pretended to make plans with {2:Show} because {0:ShowList_i_r_we_they} were like frenemies or something
98,{1:Show} tried to blow off plans with {2:Show} but despite the mutual hatred didn't succeed
99,{2:Show} {2:ShowPron_was_were} super let down when {1:ShowS} cancelled those hang-out plans
100,"{1:Show} blew off {2:Show} to hang with {1:ShowPron_his_her} {3:ShowGender_boy_girl}friend, {3:Show}"
101,{2:Show} {2:ShowPron_was_were} totally chill about {1:Show} spending more time with {1:ShowPron_his_her} {3:ShowGender_boy_girl}friend
102,{2:Show} {2:ShowPron_was_were} totally unsurprised when {1:ShowS} flaked on {2:ShowPron_him_her}
103,{0:ShowList_i_r_and} traded grade-based insults
106,{1:Show} told {2:Show} about some brilliant stuff {1:ShowPron_he_she} did
107,{1:Show} tried to make some lame thing sound brilliant to {2:Show}
108,{1:Show} a surpris {2:Show} avec cette brillante histoire
109,{1:Show} a raconté à {2:Show} cette vilaine histoire
110,{1:Show} s'est vanté auprès de {2:Show} d'être un prodige ou un truc du genre
112,{2:Show} a attaqué verbalement {1:Show} concernant ses problèmes d'exagérations compulsives
113,{2:Show} {2:ShowPron_was_were} trop désemparé pour réaliser que {1:ShowS} {1:ShowPron_was_were} en train de se vanter
114,{1:Show} a dû convaincre {2:Show} qu' {1:ShowPron_he_she} a fait quelque chose de brillant
115,{2:Show} {2:ShowPron_was_were} trop intelligent pour se faire passer comme un ridicule auprès de {1:ShowP}
116,{1:Show} a essayé de se vanter mais cela a eu l'effet inverse
117,{1:Show} a marché avec {2:Show} tout en se vantant de plein de choses
118,{2:Show} s'était trop ennuyé avec {1:Show} pour écouter ses fanfaronnades
119,"{1:Show} s'était vanté auprès de {2:Show} d'avoir été romantique avec une autre personne, ce qui était une mauvaise idée"
120,{1:Show} grossed {2:Show} out with all that bragging
126,{1:Show} tried to brag to {1:ShowPron_his_her} enemy's {2:ShowGender_boyfriend_girlfriend} about how superior {1:ShowPron_he_she} {1:ShowPron_was_were}
127,{1:Show} s'est vanté auprès de {2:Show} d'être supérieur à {2:ShowPron_his_her} {3:ShowGender_boy_girl}friend
128,{1:Show} complotait de piquer {2:ShowP}{3:ShowGender_boy_girl}ami
129,{1:Show} a obtenu du dédain concernant le vol de {3:Show} de la part de {2:Show}
130,{2:Show} n'a jamais oublié les vilaines actions de {1:ShowP}
131,{1:Show} a essayé de se vanter auprès de {2:Show} mais sa haine le bouleverse par dessus tout
132,{1:Show} s'est vanté auprès de {2:Show} de son rendez-vous avec {3:Show}
133,{1:Show} s'est vanté auprès de {2:Show} de son rendez-vous avec {3:Show}
134,{1:Show} a essayé de se vanter auprès de {2:Show} de son rendez-vous avec {3:Show} mais cela a eu une conséquence inverse
135,{1:Show} a essayé de se vanter auprès de {2:Show} de son rendez-vous avec l' {3:ShowGender_boy_girl} de ses rêves
136,{1:Show} a essayé de se vanter auprès de {2:Show} et ca été plus loin que son espérance
137,{1:Show} s'est vanté d'avoir tricher auprès de {3:Show}
138,{2:Show} a perdu la confiance de {1:Show} après qu' {1:ShowPron_he_she} s'est vanté d'avoir triché
139,{2:Show} a supporté les fanfarons de {1:ShowP}
140,{1:Show} a agi bêtement en essayant de se vanter auprès de {2:Show}
141,{2:Show} {2:ShowPron_was_were} super into {1:ShowP} story
142,{1:Show} s'attendait que {2:Show} soit impressionné par le nombre d'objets qu' {1:ShowPron_he_she} possède
143,{1:Show}s'est vanté auprès de {2:Show} d'avoir été amoureux de qqun d'autre
144,{1:Show} a mis le pied dans le plat
145,{2:Show} a pris l'insulte de {1:Show} d'une manière trop gentille
148,{1:Show} checked out {3:Show} and {2:ShowS} got pissed
149,{1:Show} checked out {3:Show} and {2:ShowS} was totally into it
150,{1:Show} a pensé que c'était une bonne idée de comparer {2:Show} à {3:Show}
151,{1:Show} a dit à {3:ShowS} qu'{1:ShowPron_he_she} {3:ShowPron_was_were} plus énorme que {2:Show}
152,{1:Show} a dit à {3:ShowS} qu'{1:ShowPron_he_she} {3:ShowPron_was_were} plus énorme que {2:Show}
153,{1:Show} a fait une remarque déplacée sur {2:ShowP} {0:ShowCKB}s
154,{2:Show} a ajouté {0:ShowCKB}s à la liste des sujets interdits à parler avec {1:Show}
155,{1:Show} a appelé accidentellement {2:Show} *{3:Show}*
156,{1:Show} s'est caché en parlant à {3:Show} face à {2:Show}
157,{1:Show} a accenditellement révélé l'histoire ambarassante à propos de {2:Show} au monde
159,{2:Show} a brisé le coeur de {1:ShowP} en parlant sur {1:ShowPron_him_her} avec {3:Show}
160,{2:Show} a réussi à convaincre {1:Show} qu' {2:ShowPron_he_she} était amoureux de {1:ShowPron_him_her}
161,{2:Show} a brisé le coeur de {1:ShowP} en parlant sur {1:ShowPron_him_her} avec {3:Show} (and not liking {0:ShowCKB}s)
162,"{1:Show} avait perdu l'attention de {2:Show}, mais il s'est avéré que {2:Show} {2:ShowPron_was_were} déjà en train de le tromper"
163,"{2:Show} a essayé de profiter du bon côté de {1:ShowP} , mais son coeur reste toujours brisé"
164,{2:Show} a trompé {1:Show} en pensant que les rumeurs qu' {2:ShowPron_he_she} {2:ShowPron_was_were} un tricheur étaient fausses
165,{2:Show} a essayé d'entretenir la relation après avoir parlé à {1:Show}
166,{1:Show} {1:ShowPron_was_were} trop introverti pour se confronter à {2:Show} concernant ses manières de tricher
